b965b2e7849569bc2e2dca2c6ab4a9567b18fc5e,ACCUMULO-3286,ACCUMULO-3286 Clean up some assertions in ConditionalWriterIT
ea58cc8ee4dfd32ea3ef1d8a7e267a3c14686ad6,ACCUMULO-3244,ACCUMULO-3244 add filename to bulk import report
933e39ddcdbd8dac13c54965cdf21c2be5e4c7ff,ACCUMULO-3213,ACCUMULO-3213 Changed deprecation warning suppression from method to variable for ctubbsii
7b7b468f90162446e4ede935b7054ec40ebc96a3,ACCUMULO-3213,ACCUMULO-3213 Enable GC_FILE_ARCHIVE in MAC properties for ITs.
3f7f681492166df4f0d8e589339a812a3d953775,ACCUMULO-3213,ACCUMULO-3213 Fix hadoop 1 support.
e17d104c7ae0f2dd4625fba2506e6ad5f9450c87,ACCUMULO-3290,ACCUMULO-3290 Don't fail the test if we see a scan for the correct table that isn't yet running
a0ffb3df2867072564a274c157262cc839127390,ACCUMULO-3287,ACCUMULO-3287 Retry creation of the MAC if we can't start ZK
5e0f6a42635471cefee1f5b88d07dfd6060b1cd2,ACCUMULO-3280,ACCUMULO-3280 Clean up Initialize
09a4f0aa6b47a99a27f6a0be76771e38e571f742,ACCUMULO-3286,ACCUMULO-3286 Get some more output on conditional writer. Don't have enough info as to why it failed.
0c51290bce812e5d98462099f335d855ed2b91bc,ACCUMULO-3213,ACCUMULO-3213 Fix up merge issues.
d3900b21c79e1258c6a540fba866efef0ba8cd86,ACCUMULO-3213,ACCUMULO-3213 Fix up SimpleGarbageCollectorTest
43cee41a0d816c1bc72141b4c47aaca43aba1eed,ACCUMULO-3213,ACCUMULO-3213 Make DeleteTable archive files if configured.
ded67f1867874d46e69b4d28084eaed3a3844009,ACCUMULO-3213,ACCUMULO-3213 Fix the moveToTrash method name to be more accurate (archive or move to trash)
7ce1a649fe22120833c9c0505c4a1a4c41986eca,ACCUMULO-3213,ACCUMULO-3213 Archive files that the garbage collector would otherwise delete.
7e0ba16eddd0a21a649ffb9007d3156df879ba58,ACCUMULO-3182,ACCUMULO-3182 coverity found an unused update to a local variable
ca083a5b864b57650073204344bd5461d2a3d78e,ACCUMULO-3181,ACCUMULO-3181 VolumeChooser usage doesn't always comply with implied API contract
e4dbe897cfbd710549a0368e156a49181409a671,ACCUMULO-3264,ACCUMULO-3264 Only reset logging configuration when we're certain that we have configuration files
351c70eb2dec11baf6606a0063d43a0e29890909,ACCUMULO-3261,ACCUMULO-3261 Don't set empty ranges on the BatchScanner.
eaaebdf33b7d26a0977d2df252851639726abcf0,ACCUMULO-3249,ACCUMULO-3249 Didn't wait long enough to check for expected condition
6cbc58630d3507cadf641d8c2309ee15452aa4db,ACCUMULO-3249,ACCUMULO-3249 Create work only when there is work to be done for the status.
48f94bd2905e04b8df0051d57d019684473a3461,ACCUMULO-3249,ACCUMULO-3249 Work should be created regardless of open or closed
6a713aa4282ddfd658de7af05a801f5791cd4eec,ACCUMULO-3249,ACCUMULO-3249 Extra comments about issuing updates to replication status for WALs.
ceb131cb0702dddd01a62de5d4d1fea40b9cb172,ACCUMULO-3249,ACCUMULO-3249 When recovery of a tablet doesn't recover anything from a WAL, we must ignore it.
ebc4a0411bc523343a0b38fe75d221f28cd1e5c6,ACCUMULO-3249,ACCUMULO-3249 Remove an unnecessary utility method for clarity and reduce visibility on some internal methods
d75be63cf3e11e4d73289ed2adcf105d2bfc23fc,ACCUMULO-3249,ACCUMULO-3249 Clarify some comments
24921c72745a2908202ca13c084d1ec46aba4950,ACCUMULO-3249,ACCUMULO-3249 Some extra logging that's missing to get a clear picture.
758a364bda0b47520daf251d88e0057187884d66,ACCUMULO-3242,ACCUMULO-3242 Fix bug where transient exceptions didn't sleep before retrying
15e83709a4338da619392c99ee83bb016ff1c9c4,ACCUMULO-3242,ACCUMULO-3242 Spelling error, missing hashCode/toString/equals on ZKConnectionInfo, and some extra braces.
0e4159c3f389b71c36f81e07dce0e541ec40b183,ACCUMULO-3242,ACCUMULO-3242 Some general code cleanup. Unnecessary javadoc and duplicative ZooReaderWriter.getInstance() calls
423cf10a32d062e70ed97d1f85bb3c5c8642acbe,ACCUMULO-3242,ACCUMULO-3242 Fix up the retry logic in ZooCache.
1636055ac6d8d5fecae9e292be283b864d3d4341,ACCUMULO-3242,ACCUMULO-3242 Add some tests for Retry
1ce12aea2c61ad804e8c27a9a9d1b125bf9d2752,ACCUMULO-3242,ACCUMULO-3242 Rip out the rest of the improper ZK usages in ZooUtil.
6e71636462b3a5886502afcaed008e78ced0b4ef,ACCUMULO-3242,ACCUMULO-3242 Add some tests for ZooReaderWriter
c023f74e4329b8c764c46f9468681b71762e976a,ACCUMULO-3242,ACCUMULO-3242 Add proper retry logic to ZooReader, ZooReaderWriter and ZooUtil removing the RetryingInstance.
6ad16a9c50f48a98def23e5720218659a410dd08,ACCUMULO-3215,ACCUMULO-3215 Ensure tablet directories are absolute, not relative
1f9630d4cb5e2bf757a694e274895607bf014e16,ACCUMULO-3214,ACCUMULO-3214 Clear zoocache and retry when fail to get table configuration
f816e788956632cbc152a39c01dc7f4ee8c0c5cb,ACCUMULO-3230,ACCUMULO-3230 Include Hadoop's jersey libs on the classpath.
891584fb7dff4e6d7895f2341b9052559144ea70,ACCUMULO-3229,ACCUMULO-3229 Format long as decimal integer, not floating-point
1b35d2633e7558b49a1ff8887a3bc37c19d0b34f,ACCUMULO-3218,ACCUMULO-3218 Set the list separator to \0 to 'disable' list interpretation
a234def618365d723c19ca8e55825ddc89ce7690,ACCUMULO-3215,ACCUMULO-3215 Remove deprecated javadoc link
ccd4897e10290a57cb6eb4737bc694b14cf65aed,ACCUMULO-3217,ACCUMULO-3217 Fix use of deprecated members
ff1ceeaf678e465a56d987755a6af971b2b9e3ce,ACCUMULO-3215,ACCUMULO-3215 Ensure that ImportTable writes absolute paths, not relative.
854dce9fffb9766a65776e5c61af7710f1df0b75,ACCUMULO-3217,ACCUMULO-3217 Make KeyValue extend SimpleImmutableEntry instead of implement Map.Entry.
76de76075e73c6942069e962c44d7125d58fcae9,ACCUMULO-3213,ACCUMULO-3213 Instead of trying to start 100 threads at once, do 16 at a time
4a5bd7ef6ec1f0ae165733cf65bbc915b91e8532,ACCUMULO-3182,ACCUMULO-3182 Fix javadoc (link to non-visible member)
4ce6ee9079b2187286dc105133065bdffeda2438,ACCUMULO-3031,ACCUMULO-3031 Conditionally ignore known-bad test due to JDK bug
44bf5ed2b175cbc93ea0daf6c7c80c14b48c9fb3,ACCUMULO-3146,ACCUMULO-3146 Also give the tserver a bit more heap to make sure the tserver doesn't die.
9c4967e8fd9bb81d69bffd933eaa5a2834196303,ACCUMULO-3189,ACCUMULO-3189 add verification of compaction plan
43f787d68012badd4c980be2d36195a8ce56bf40,ACCUMULO-3183,ACCUMULO-3183 support loading compaction strategy from per table classpath
29ca17769803cb5d43e520effd6a235e844748b1,ACCUMULO-3182,ACCUMULO-3182 Fix incorrect fix at bad merge.
dc0d01ce8ca5a9f7642ec53017476db2c01d91b4,ACCUMULO-3182,ACCUMULO-3182 Attempt to fix bad merge
d65e0e32de29206b627e578b957ce66c0d644cea,ACCUMULO-3182,ACCUMULO-3182 Ensures that a WAL with a partial header (or completely) empty can be successfully recovered.
65acebbf94a6de9ed39e544da5d20df4695b5f49,ACCUMULO-3194,ACCUMULO-3194 Wait for more splits to happen before doing the verification and checking file distribution
ef7c4f0836abc9ea4fea664e0118c7ae2fdf4c30,ACCUMULO-2480,ACCUMULO-2480 Remove unnecessary curly brackets from variable initialization
d3586ea0de6690869492ad4d5dd4b69c58e367d5,ACCUMULO-3190,ACCUMULO-3190 Fix deprecation warning
8b17144e3ba1b4d5316ef2feeb70af815098da67,ACCUMULO-3135,ACCUMULO-3135 Fix javadoc misuse of link
8d316a3872f364eb9120a483afb63a761fa3ac04,ACCUMULO-3187,ACCUMULO-3187 Up the default memory for MAC for ExamplesIT
5f2d3473eb3f2e7c77d13fd5803a1ac9e2350f06,ACCUMULO-3085,ACCUMULO-3085 Fix log message
5459950dd70f7df01cf5dbebb8324e80cb034548,ACCUMULO-3180,ACCUMULO-3180 Better test naming and some extra functionality to SlowIterator
d8feff81e017ae08f1cbfcc9790c3490e7b10268,ACCUMULO-3030,ACCUMULO-3030 allow scanners to be interrupted
72156b82ecc05aa6dc072ab8d5dce5f328b140c8,ACCUMULO-2480,ACCUMULO-2480 make the tserver give up and die if openning the WAL experiences 5 errors in 10 seconds
2579d518bbd22def04bef9b145755312f4ca565f,ACCUMULO-3135,ACCUMULO-3135 Modify server-side table-operations to throw ThriftTableOperationException when table doesn't exist
a697516751426ec5143cea860ed6cbbaa85cf9af,ACCUMULO-1866,ACCUMULO-1866 fix deprecation warning in test
1b79f51c50f6354e1f15c8c4dfd29d790140d407,ACCUMULO-3130,ACCUMULO-3130 remove unused import
53705e7e863721a36237dc5a3646c473e0e5e6eb,ACCUMULO-3157,ACCUMULO-3157 ACCUMULO-3158 Fix compilation issues and ensure scanner is closed.
7983b2f2a0fbb543518ada541554793994215392,ACCUMULO-3157,ACCUMULO-3157 close scanners
91679936ece2893c64e75e64460372d39a791ca6,ACCUMULO-3157,ACCUMULO-3157 close scanners
6340cbc0a28343c6b26198287020a54c3db3ef2d,ACCUMULO-3155,ACCUMULO-3155 Fix example config to make the batchwalkers run every 30 minutes instead of 3000 minutes
ad1c807568a7271facad6a729e03378aae4b2841,ACCUMULO-3140,ACCUMULO-3140 made user initiated majC wait for current minC to finish
dcb081cae9d4ca5cd5f3e3b271f87196f5b2db55,ACCUMULO-3148,ACCUMULO-3148 Change the verification of HalfDeadTServerIT
449f7e02ba39e8bbe2eb25988d59cd7c9314c90a,ACCUMULO-3153,ACCUMULO-3153 ACCUMULO-3152
dcc2c5349b944a6dec7ac1d57175c4d9745c68f4,ACCUMULO-3152,ACCUMULO-3152 fix typo
287e4a67349c190ee5c52d91ee340ca53778e5c9,ACCUMULO-3152,ACCUMULO-3152 fix typo
693daa77399b634f40d62903cdbb27f9e84ceb36,ACCUMULO-3153,ACCUMULO-3153 ACCUMULO-3152
72fd6beccd093d544a880c4564917039b80ee23a,ACCUMULO-3150,ACCUMULO-3150 Set 0 for monitor log4j port config value
ddd2c3bc098531d8dadee1b5142cfb80c50f4c41,ACCUMULO-3143,ACCUMULO-3143 Offline scan property is now being properly serialized. Added verification that all other booleans are being serialized.
7a40f7bfa4c6e30467a24105da974687ac442cdf,ACCUMULO-3146,ACCUMULO-3146 Try to stabilize BalanceAfterCommsFailureIT and SimpleBalancerFairnessIT
992414ebba8109b601846b5c279bf72b8165485d,ACCUMULO-3145,ACCUMULO-3145 Fix loop invariants in listscans
32570d5a554503d7af6c76379edd8d46175637e2,ACCUMULO-3144,ACCUMULO-3144 Give the servers some time to flush out their buffers to the MAC log pipe.
255ce5f25164dc1c429ee57bbeecfdb1f976cacb,ACCUMULO-3078,ACCUMULO-3078 ACCUMULO-3138 Remove the getStaticCluster reference again
d0f95f85a484e190ddaeb753ab141ce7c3d84ff1,ACCUMULO-3139,ACCUMULO-3139 Some extra test stabilizations for BalanceAfterCommsFailureIT
4cf467b926d7beae17b47103105d892f24e75e70,ACCUMULO-3139,ACCUMULO-3139 Reflect on UNIXProcess to get the pid and use kill instead of pkill.
597b787cee82a0cb3a8c39e70de312878d0182fc,ACCUMULO-3132,ACCUMULO-3132 setting TInfo's serialization value is much simpler After discussing it with [~kturner], this change seems simpler and supports 1.6.1 -> 1.6.0 revert of an upgrade. The unit test will catch any re-generation of the file.
3e4d07b2fd967328fe1161b0dfad1fdf72191829,ACCUMULO-3138,ACCUMULO-3138 Pass down the SSL/CredentialProvider ClientConfiguration into the input format
2e273505d9ca2d32db48d2052f38be2625119bec,ACCUMULO-3136,ACCUMULO-3136 Be a little more rigid on the ActiveScans we observe.
498f32bdf32ca563abbfb98cd0db60a8cf093184,ACCUMULO-3132,ACCUMULO-3132 get TInfo out of TraceRepo
0055bab8b94bb87c1b65db6223a5ae8840d2d52c,ACCUMULO-3132,ACCUMULO-3132 kludge the deserialization to work with 1.6.0 FATE objects
94feef8972c9fff0e31e23680a0db42c032b768a,ACCUMULO-3130,ACCUMULO-3130 Remove config changes from debugging.
b5e97f59ac7b49e5558efaeb59ded6a15007d281,ACCUMULO-3130,ACCUMULO-3130 Fix UnorderedWorkAssignerReplicationIT for SSL
d1cd740aa435fc9a88e1665ceb308d1aee6f3d03,ACCUMULO-3131,ACCUMULO-3131 Make sure CyclicReplicationIT sets up SSL when requested
2da2304a684c067c4054b747958950e17893c057,ACCUMULO-3130,ACCUMULO-3130 Try to make the test end faster.
6e205e0c794c88b23c3e2a46baa3fdd0167ca5a3,ACCUMULO-3130,ACCUMULO-3130 Ensure MultiInstanceReplicationIT is running with SSL and credential providers
bc2862da37a89fa82c307bd956b7a88c2e3f92e9,ACCUMULO-3117,ACCUMULO-3117 Some extra logging I added when trying to figure out what was happening WRT replication.
83ed12ae3729f82ce1307e7fbee3215f1def0298,ACCUMULO-3117,ACCUMULO-3117 found some other replication tests failing with the 50M mutation queue
9a3ddc30603e54c12ecab0b80bafabab8c87fda2,ACCUMULO-3117,ACCUMULO-3117 set mutation queue to expected size
cee126f7340e68e86b6483932d2c2de40229df46,ACCUMULO-3120,ACCUMULO-3120 Replacing references to docs/config.html to the Configuration Management portion of the user manual.
d3e17f4582634e0f4985c1f3a92afcd67e999427,ACCUMULO-3119,ACCUMULO-3119 Cleanup javadocs in 1.6.x branch
22de8d5237ff14b9c46638df0f998368f80a5cc9,ACCUMULO-3078,ACCUMULO-3078 Fix ConditionalWriterIT trace test
d23cb34edff1a3fdd8487d27bbe6fe5db2983f70,ACCUMULO-2645,ACCUMULO-2645 Remove unused imports
f64482bf0f1d0bb84bc4a2e8bb62b180efe692b8,ACCUMULO-3093,ACCUMULO-3093 Remove unused import
618e0d400b6c1d31f96e84accff22479ecda88b4,ACCUMULO-3078,ACCUMULO-3078 Re-introduce warnings suppression for Job()
9b56159c10f52a549aa20da12ead855a9155ade8,ACCUMULO-3119,ACCUMULO-3119 Cleanup javadocs in 1.5.x branch
a05c96d819db7c08618a84c2ed516ca1765f07ce,ACCUMULO-3116,ACCUMULO-3116 increase the max split size so the test runs
d9e96d0c1701cf3a88173d53f019462e153a45cd,ACCUMULO-2645,ACCUMULO-2645 remove warnings (unused import)
2519b838e97e19bced5b24af841f2a8d54eeb42c,ACCUMULO-3113,ACCUMULO-3113 Increase the timeouts in testTimeout
7699e1f43c4ee51bfa4be1e9e73ea722f934a3d6,ACCUMULO-1628,ACCUMULO-1628 Fixes issue after previous changes which interrupted a deep-copy
0d76cd5205250469d30cb19f3af73090c295fe70,ACCUMULO-3111,ACCUMULO-3111 added some retries when checking the number of splits after merging in MetaSplitIT
7f329a9c4dbf6f249a14a1f4bde43f261bf12875,ACCUMULO-2645,ACCUMULO-2645 add (very) basic data about running scans to identify run-away queries
32840695fb2f79dcaab025d4100d5bb8066b8524,ACCUMULO-3109,ACCUMULO-3109 Stabilize MonitorLoggingIT some more
5c8ac744e5e9f3024b5b99cec2b6efe92dc5ac1d,ACCUMULO-3108,ACCUMULO-3108 Remove timeout attribute to allow timeout.factor to be used.
5be05eb7fccfb5e3d102ed08d962138e54573f3b,ACCUMULO-3104,ACCUMULO-3104 Set a very loose timeout for AccumuloInputFormatIT
ac270044ab7f0dd03cd8b40883ab4fdfbc1fd26b,ACCUMULO-3105,ACCUMULO-3105 use the standard charset
3bac1a07d67e56d8eb92edc5640a17c4ab69d0ca,ACCUMULO-3078,ACCUMULO-3078 cleanup warnings
aa17a2b948c7aa09ab0749fa32209c0531392a82,ACCUMULO-3078,ACCUMULO-3078 cleanup warnings
97c525cfdda52bc6e541e54d9af6695f01546511,ACCUMULO-3100,ACCUMULO-3100 cleanup warnings
793597cb7978203c76c6109bba1bb143ed96d869,ACCUMULO-3093,ACCUMULO-3093 cleanup warnings
ae01d35bca216e02c368d675b2e38033b2f6c3f4,ACCUMULO-3100,ACCUMULO-3100 Pull back Guava dependency from 15.0 to 14.0.1.
7eeb08ae940407ee29ce8673ea77a98a87ecd311,ACCUMULO-3093,ACCUMULO-3093: Use ContextManager to load the Formatter classes
8b2cbe77737220a5b5d3a2cdc049acd9bfc81ef6,ACCUMULO-3102,ACCUMULO-3102 Increase timeout for SplitRecoveryIT test on multinode
8429ea83c1cf88197a1fdb571629d2254ed98ecb,ACCUMULO-3101,ACCUMULO-3101 Increase timeout for some of ExamplesIT tests on multinode
632c572b211c6e152698436c4ef5759cad836e8b,ACCUMULO-3096,ACCUMULO-3096 stopped retrying metadata updates on contraint violations
0a5ceca5396cdc53ebda4b7e581f80d1c7917a72,ACCUMULO-3096,ACCUMULO-3096 stopped retrying metadata updates on contraint violations
fee5ec4f061d0244393e149020998613d37ecf27,ACCUMULO-3098,ACCUMULO-3098 fix timeout
f01ac9f995e35c7e1c990fb64f3cd68f98c0d083,ACCUMULO-3098,ACCUMULO-3098 fix timeout
4135e4f87c0fa4a967517f54ce67b77344ef735f,ACCUMULO-3078,ACCUMULO-3078 made some more ITs rely on a Connector where possible instead of a MAC instance
572d473d37778373006e5d1e6adfc299f19c9597,ACCUMULO-3084,ACCUMULO-3084 just warn about long timer delays
6f2fd4d3a54bad464dc3eb0982c4e4e2e5590366,ACCUMULO-3084,ACCUMULO-3084 just warn about long timer delays
b164e3b93639ce3cfc156dd7d95375dedc30d706,ACCUMULO-3084,ACCUMULO-3084 just warn about long timer delays
30a0ca3e81e5e27f870f8d5fad40f589a959feff,ACCUMULO-1628,ACCUMULO-1628 made InMemoryMap iterator deepCopy work after delete
ac2e60164626e51e5932d0c30c6b4b68ea1414c1,ACCUMULO-2037,ACCUMULO-2037 Close scanner
176541991c430239e09e06e199d01feb671e39d7,ACCUMULO-3077,ACCUMULO-3077 Set StatusCombiner on accumulo.metadata during initialize.
e84ff66a13bbdb23cfa32ed9d3d28b435a671359,ACCUMULO-3075,ACCUMULO-3075 Increase SSL IT timeouts across the board
f1f6ba7724df9cd91da6d6692ba8f97f0d108ac1,ACCUMULO-3076,ACCUMULO-3076 Increase the timeout for SimpleBalancerFairnessIT
6df579984697e5022b94b3490c667cd012d6be05,ACCUMULO-3074,ACCUMULO-3074 Increase the timeout for MergeIT#mergeTest
caf1ca8cc212be704adeb693bb62ef7341c37f59,ACCUMULO-3070,ACCUMULO-3070 Use dynamically set log4j port and not hard-coded.
b0353dec75d8702942a7b4e5fc0ccf35917da28a,ACCUMULO-3069,ACCUMULO-3069 Make MACITest more resilient to tservers gradually starting
c97446ff6b3e33569fc5b792f96838c6fe82ad40,ACCUMULO-3062,ACCUMULO-3062 Get a Connector using the proper ClientConfiguration.
4694a48f777be58afc0c137795b9cecae7ac9662,ACCUMULO-2991,ACCUMULO-2991 Fix formatting to show asterisk
ec5319114018a91ef4ee4cfedad632bcdf1c1cd5,ACCUMULO-2967,ACCUMULO-2967 Remove warning from unused assignment
a31bf1c4245817c21e0d07a574edcd335fbee7b8,ACCUMULO-3013,ACCUMULO-3013 Remove unused import left behind.
0277521daa753ac2168b7ebabc57f01baecfc02e,ACCUMULO-3055,ACCUMULO-3055 Fix the 1.6 test to verify what the current state is.
17d3fd3ce548eace833d69cde1ec8b17a2dc3f52,ACCUMULO-3055,ACCUMULO-3055 Add in missing license
94c2a31fce0012ca9708aa99b93b5d932e4a08f3,ACCUMULO-3055,ACCUMULO-3055 Guard against failure due to multiple invocations of MAC.stop
36e46b7c02ca9d74a4e52a34ac12a204702c72ae,ACCUMULO-3055,ACCUMULO-3055 Fix formatting
1b459a0205501389c5c6a2f3172030edeae34779,ACCUMULO-3006,ACCUMULO-3006 add messages to {{IllegalArgumentException}}s
d34887a23c1489cd0321989cad42f50ac26e622e,ACCUMULO-2704,ACCUMULO-2704 print information about dead servers
611a1a3ab597ca7ebd3905a7d000153e6e596222,ACCUMULO-3009,ACCUMULO-3009 ensure that there have been no important events between balance calls
a458a2fae92fbd0239a1ebf243cf65f2ee3ff2f0,ACCUMULO-3051,ACCUMULO-3051 give zookeeper updates time to propagate
4b03644334461e84fdf7df27ba89b6699a6e7011,ACCUMULO-3025,ACCUMULO-3025 check for a null pointer
1b49f44d1ce993c720a367dcd71ce344c6d2a8c1,ACCUMULO-3010,ACCUMULO-3010 include a test to ensure recovery doesn't do a merge
81a77e1d6af5863bd42621329d0ad671327dbdfb,ACCUMULO-3047,ACCUMULO-3047 delete entries created by deleterows were incorrectly de-relativized
0b892921b281a10690311ab5b08b1fa739b48835,ACCUMULO-3043,ACCUMULO-3043 Limit to valid and sensitive properties pulled from CredentialProviders
16f14bd1d3a4b63ed33f6271760c2e2d166c8ccf,ACCUMULO-3046,ACCUMULO-3046 swapped messages for confusion-free debugging
62093088eb8b989c7b0571a372cc7197edbae3d2,ACCUMULO-3007,ACCUMULO-3007 made volume replacement ignore relative paths
67c17575d8b853cbb98f5f65ef1304dce7da320e,ACCUMULO-3024,ACCUMULO-3024 really delete the directory and any gunk under it
5a90ed76805bf03427b8d382457a7746c6069fee,ACCUMULO-3024,ACCUMULO-3024 put all VFS caches in their own directory, delete the process-specific directory in the shutdown hook
d6472040a9873bcc160199b8da57078118ee3e4a,ACCUMULO-3006,ACCUMULO-3006 check for viewfs
2bbef48e70a24025266d6a1c8bb6b9df1eeb3e72,ACCUMULO-3025,ACCUMULO-3025 check for null pointer
c922a94aeaa576a79cb950d7abbbeb9c47c79ae1,ACCUMULO-3026,ACCUMULO-3026 UniqueFileReplicator was not being closed
444a889c12d2e918895af8300016e9a2ec3b81f9,ACCUMULO-3010,ACCUMULO-3010 cherry-picked to 1.6
77226b05bbfc204ec45e3aefb5ea580fb5b9b5af,ACCUMULO-3030,ACCUMULO-3030 allow scanners to be interrupted
fbd0fc6baf0c84486c1aebc1d8494647b1f7d068,ACCUMULO-3030,ACCUMULO-3030 allow scanners to be interrupted
e739e57d686a9def31c45a87a40a102e3c7f42fe,ACCUMULO-2973,ACCUMULO-2973 increase timeout for the test
d8463c642e0e7c3d864867d356e299afe8c92963,ACCUMULO-2694,ACCUMULO-2694 cleanup warning
e2dc5502712f9b2bbb8c3dd1090810d40385d131,ACCUMULO-2694,ACCUMULO-2694 Ensure that the newly created table is assigned before continuing.
f34f1d8925ef3dc22691f5b4878ebd1f15468b16,ACCUMULO-2694,ACCUMULO-2694 fix dependency in test module for master branch.
533983f10136ce581a8b877379b19eb2302fa578,ACCUMULO-2694,ACCUMULO-2694 update migration cleanup for 1.6 branch.
39f405a3f85e34a9737a56dbc6c5fbe6f5e1fcfc,ACCUMULO-3039,ACCUMULO-3039 demoted message from WARN to DEBUG
6978db63c9278f479cb2768a6236efb0124cf9f2,ACCUMULO-3039,ACCUMULO-3039 demoted message from WARN to DEBUG
6bbe12165d81067651cc2d8c1c545fb31580d1a3,ACCUMULO-2694,ACCUMULO-2694 Fix handling of tablet migrations for offline tables.
53fcb5262acaac244ef38a1e20c60c2750fef07c,ACCUMULO-1264,ACCUMULO-1264 move !METADATA file delete markers
3beaa5a2bab83e4ff2e189db03b038c32e78a85c,ACCUMULO-1010,ACCUMULO-1010 Support upgrades from 1.4 to 1.5
f848178e7ae675f27858aa7474974fb17b19a07f,ACCUMULO-3015,ACCUMULO-3015 Ensure table name is serialized in RangeInputSplit.
f08bbfee2a5164a7950576ca9b9af916b6a851df,ACCUMULO-3017,ACCUMULO-3017 Replace setTable(String) and getTable() methods to RangeInputSplit.
10950b54cee2014278c8ad9554d0e3907e86a411,ACCUMULO-3016,ACCUMULO-3016 Remove glob and use explicit file name for examples-simple jar
449746792430a055c77475def5bd5ca7667b42bc,ACCUMULO-2872,ACCUMULO-2872 synchronize access to lastCompactId
87c609d77f82a3ec0b9fc3d37690c81464d982af,ACCUMULO-3013,ACCUMULO-3013 Inline reflection for Counter increment within ContinuousVerify
1967a294ec2add4ff0ff8922f02a7a5e221c329f,ACCUMULO-2919,ACCUMULO-2919 Remove references to logger in JMX configs and documentation
3c513c894d711dd6d52e798a239b893ea94aa124,ACCUMULO-2870,ACCUMULO-2870 Fail hard and fast if we don't calculate a midpoint.
9f3cbb30de0fa1115d70cacdccda4e290ad657be,ACCUMULO-3008,ACCUMULO-3008 Fix hdfs output path
6ffcb1db8ad9ae68a82011884c913ce7ac409c97,ACCUMULO-3008,ACCUMULO-3008 Update MaxMutation readme to note that the command is dependent on tserver heap
97854bd3249c0def6fde1d8cc8543d3251da8072,ACCUMULO-3008,ACCUMULO-3008 Add in argument for table name
2b06384c2ea3dc79eb0f3db0a4d12466cb63a3cb,ACCUMULO-3010,ACCUMULO-3010 do not perform a merge when saving memory during a tablet load
bab90f89ce398dfcfa3ecb22584041d9a3d3384c,ACCUMULO-2037,ACCUMULO-2037 WARNING cleanup
e8916f13c301b58c70130ae3649dad7133732b48,ACCUMULO-3011,ACCUMULO-3011 correct for full filename references
967e328af087cbf90816b8e7b70f64600a2fd10b,ACCUMULO-3008,ACCUMULO-3008 Fix incorrect opts for bloom and batch example readmes.
b0e090ea18de6f06d25f6c370855c5debaa9ff0c,ACCUMULO-2719,ACCUMULO-2719 resolve paths to the file system to avoid getting resolve to the default fs
5681c40fa2ceb9b3500eb165d2cdc0ca787a86c7,ACCUMULO-3003,ACCUMULO-3003 include the dot in the rfile extension check
d749430d5183165b1d1f0c8a40ad13f167f2dabb,ACCUMULO-2999,ACCUMULO-2999 can't quote the args as a single argument
e2b2676f1be20474f1e4d2af99b3747de0c7d9c1,ACCUMULO-2985,ACCUMULO-2985 Ensure that ES is properly initialized during start()
e7451ffe978da9397a8ee6a6a1a6d62f6d379272,ACCUMULO-2993,ACCUMULO-2993 fix division by zero
268c8bc33eb607e7e339147b7c5c216a12b5542e,ACCUMULO-2978,ACCUMULO-2978 double-check to make sure all the tablets are online
609c7267c33368ff9cfbb459153546d22bc5d2ce,ACCUMULO-2985,ACCUMULO-2985 Make sure the ES used to stop processes with a timeout is stopped itself.
023be574803a7aa88ce316a9f499c1e29bc61623,ACCUMULO-2962,ACCUMULO-2962 (De)serialize IteratorSettings on RangeInputSplit(s).
9cee40724f739fc5e4591321c1c5adfb5364c5a1,ACCUMULO-2974,ACCUMULO-2974 Hadoop's StringUtils changes across 1 and 2, so switch it to commons-lang
5eceb10e281b61e1f2b8a27a9b1c28746c2f0fc3,ACCUMULO-2974,ACCUMULO-2974 Include the table id when constructing an absolute path from a relative.
ef0866db45b782635255f0e04781f462d582c434,ACCUMULO-2973,ACCUMULO-2973 increase timeout for the test
b56680cacd58e425f4c76effedb1ae5b64f58776,ACCUMULO-2967,ACCUMULO-2967 clean up warning
991dbded192f3f1ebce0ca5c2fb7d954195990c2,ACCUMULO-2970,ACCUMULO-2970 move Validators to the master module, clean up small nits in Tables
d4d455f1f3beded6f20b6c3946a7b867d6b3e2d4,ACCUMULO-2967,ACCUMULO-2967 Unknown Host should result in timeout.
73fc496a5474528d9a5a6de0e4027b506473f6e1,ACCUMULO-2963,ACCUMULO-2963 Update ReplicationDriver to try/catch each step in the main-loop.
2e901e56d5d5a1f617f49d48c9b873450abf59ba,ACCUMULO-2952,ACCUMULO-2952 Increase test timeout for BalanceFasterIT.test
2fd7633f2401a420384598155b59cee8b1841d4d,ACCUMULO-2962,ACCUMULO-2962 (De)serialize IteratorSettings on RangeInputSplit(s).
11d11e0da910b6242c764ab6365bc11c66ee56f0,ACCUMULO-2952,ACCUMULO-2952 keep better info on what tablet counts will be after balancing
1425450e91b90895537e98a226628d55ca9b64f9,ACCUMULO-2952,ACCUMULO-2952 move tablets to multiple destinations in one pass
9aafd48bee87fdb6d88bf8d3f64f7812c357a3e1,ACCUMULO-2443,ACCUMULO-2443: Change README of auto test to say tool.sh instead of accumulo
5d81eca4d8ca25843eb2f6c201809e437133e823,ACCUMULO-2956,ACCUMULO-2956 Make bootstrap_config work on Mac
